% 500 Queries for each compute version
@RELATION TRAININGDATA
@ATTRIBUTE numberTables NUMERIC
@ATTRIBUTE selectivity NUMERIC
@ATTRIBUTE postgesEstCostMin NUMERIC
@ATTRIBUTE postgesEstCostMax NUMERIC
@ATTRIBUTE postgesEstNumRows NUMERIC
@ATTRIBUTE postgesEstWidth NUMERIC
@ATTRIBUTE myriaConsumerCount NUMERIC
@ATTRIBUTE myriaShuffleCount NUMERIC
@ATTRIBUTE myriaJoinCount NUMERIC
@ATTRIBUTE myriaProducerCount NUMERIC
@ATTRIBUTE myriaScanCount NUMERIC
@ATTRIBUTE shuffleLoad NUMERIC
@ATTRIBUTE numberOfWorkers NUMERIC
@ATTRIBUTE realTime NUMERIC
@DATA
3,0.1,172862.55,593239.68,49096,348,1,2,2,1,3,1000000,6,11.45961935
3,100,172862.55,2093530.7,10000023,348,1,2,2,1,3,1000000000,6,113.8026696
3,10,174327.55,797019.64,1359445,356,1,2,2,1,3,100000000,6,28.587783
3,100,174327.55,2096460.7,10000023,356,1,2,2,1,3,1000000000,6,138.7854455
3,10,175791.55,799947.64,1359445,364,1,2,2,1,3,100000000,6,27.20434448
3,10,177256.55,802877.64,1359445,372,1,2,2,1,3,100000000,6,28.251667
3,100,177256.55,2102318.7,10000023,372,1,2,2,1,3,1000000000,6,115.619716
3,10,178721.55,805807.64,1359445,380,1,2,2,1,3,100000000,6,26.601202
3,100,178721.55,2105248.7,10000023,380,1,2,2,1,3,1000000000,6,138.7143199
3,0.1,178721.55,605053.68,49096,388,1,2,2,1,3,1000000,6,14.53746816
3,100,178721.55,2124778.7,10000023,388,1,2,2,1,3,1000000000,6,136.8748825
3,100,180186.55,2147240.7,10000023,396,1,2,2,1,3,1000000000,6,131.806203
3,0.1,181651.55,611103.68,49096,404,1,2,2,1,3,1000000,6,11.65190526
3,10,181651.55,819633.64,1359445,404,1,2,2,1,3,100000000,6,36.099159
3,100,181651.55,2169700.7,10000023,404,1,2,2,1,3,1000000000,6,130.80572
3,0.1,183116.55,614129.68,49096,412,1,2,2,1,3,1000000,6,15.33921323
3,1,183116.55,690366.92,522327,412,1,2,2,1,3,10000000,6,18.42752619
3,10,183116.55,825219.64,1359445,412,1,2,2,1,3,100000000,6,41.96802783
3,100,183116.55,2192162.7,10000023,412,1,2,2,1,3,1000000000,6,148.185337
3,0.1,184581.55,617155.68,49096,420,1,2,2,1,3,1000000,6,12.0590519
3,10,184581.55,830803.64,1359445,420,1,2,2,1,3,100000000,6,36.6769054
3,100,184581.55,2214624.7,10000023,420,1,2,2,1,3,1000000000,6,144.9197406
4,0.1,194794.55,593657.75,49096,51,1,2,3,1,4,1000000,6,6.477882068
4,1,194794.55,632959.91,522327,51,1,2,3,1,4,10000000,6,8.517683813
4,100,194794.55,1395052.02,10000023,51,1,2,3,1,4,1000000000,6,65.2512102
4,0.1,205048.55,614653.64,49096,101,1,2,3,1,4,1000000,6,7.209488311
4,10,205048.55,736475.09,1359445,101,1,2,3,1,4,100000000,6,14.19710847
4,100,205048.55,1514779.93,10000023,101,1,2,3,1,4,1000000000,6,68.36481853
4,10,211884.55,784663.09,1359445,152,1,2,3,1,4,100000000,6,15.46745968
4,1,213348.55,690471.91,522327,159,1,2,3,1,4,10000000,6,10.73287886
4,100,213348.55,1822786.02,10000023,159,1,2,3,1,4,1000000000,6,74.75430489
4,1,214813.55,693401.91,522327,166,1,2,3,1,4,10000000,6,11.06670399
4,100,214813.55,1825716.02,10000023,166,1,2,3,1,4,1000000000,6,79.62471804
4,1,214813.55,693401.91,522327,173,1,2,3,1,4,10000000,6,11.44649216
4,10,214813.55,795619.01,1359445,173,1,2,3,1,4,100000000,6,19.08430103
4,0.1,216278.55,638545.75,49096,180,1,2,3,1,4,1000000,6,10.98270212
4,1,216278.55,696331.91,522327,180,1,2,3,1,4,10000000,6,12.60298638
4,1,217743.55,699261.91,522327,187,1,2,3,1,4,10000000,6,14.36913324
4,100,217743.55,1831576.02,10000023,187,1,2,3,1,4,1000000000,6,83.39714065
4,0.1,219208.55,644685.86,49096,194,1,2,3,1,4,1000000,6,9.777266246
4,1,219208.55,705170.64,522327,194,1,2,3,1,4,10000000,6,12.27764663
4,10,219208.55,812162.92,1359445,194,1,2,3,1,4,100000000,6,20.76907144
4,100,219208.55,1891536.1,10000023,194,1,2,3,1,4,1000000000,6,89.72767394
4,0.1,220672.55,647803.86,49096,208,1,2,3,1,4,1000000,6,10.77862434
4,10,220672.55,820400.92,1359445,208,1,2,3,1,4,100000000,6,22.19206239
4,0.1,222137.55,650829.86,49096,215,1,2,3,1,4,1000000,6,13.91635575
4,1,222137.55,714088.64,522327,215,1,2,3,1,4,10000000,6,14.65570716
4,10,222137.55,825986.92,1359445,215,1,2,3,1,4,100000000,6,26.79112105
4,100,222137.55,1955988.1,10000023,215,1,2,3,1,4,1000000000,6,101.428126
4,0.1,223113.55,653123.34,49096,222,1,2,3,1,4,1000000,6,11.46578066
4,10,223113.55,837392.15,1359445,222,1,2,3,1,4,100000000,6,25.09149153
4,100,223113.55,2027472.22,10000023,222,1,2,3,1,4,1000000000,6,108.3942638
4,100,224090.55,2068490.22,10000023,229,1,2,3,1,4,1000000000,6,107.1632386
4,0.1,224090.55,655365.34,49096,236,1,2,3,1,4,1000000,6,12.79221424
4,0.1,224090.55,655653.34,49096,244,1,2,3,1,4,1000000,6,12.73432519
4,1,224090.55,727748.28,522327,244,1,2,3,1,4,10000000,6,15.64968513
4,0.1,224090.55,655941.34,49096,252,1,2,3,1,4,1000000,6,13.36445787
4,1,224090.55,730808.28,522327,252,1,2,3,1,4,10000000,6,22.73385838
4,100,224090.55,2205210.22,10000023,252,1,2,3,1,4,1000000000,6,120.7674304
4,1,224090.55,733868.28,522327,260,1,2,3,1,4,10000000,6,15.16114394
4,10,224090.55,871208.15,1359445,260,1,2,3,1,4,100000000,6,35.7308603
4,100,224090.55,2263802.22,10000023,260,1,2,3,1,4,1000000000,6,113.5598509
4,0.1,224090.55,656421.34,49096,268,1,2,3,1,4,1000000,6,12.85978901
4,1,224090.55,735908.28,522327,268,1,2,3,1,4,10000000,6,17.88302995
4,0.1,224090.55,656517.34,49096,276,1,2,3,1,4,1000000,6,15.01452824
4,1,224090.55,736928.28,522327,276,1,2,3,1,4,10000000,6,18.50705308
4,100,224090.55,2322396.22,10000023,276,1,2,3,1,4,1000000000,6,178.2474251
4,10,224090.55,879174.15,1359445,284,1,2,3,1,4,100000000,6,50.34653475
4,100,224090.55,2322396.22,10000023,284,1,2,3,1,4,1000000000,6,141.1460778
4,0.1,224090.55,656803.34,49096,292,1,2,3,1,4,1000000,6,12.7028018
4,1,224090.55,739988.28,522327,292,1,2,3,1,4,10000000,6,17.10366577
4,100,224090.55,2380990.22,10000023,292,1,2,3,1,4,1000000000,6,132.8122948
4,0.1,224090.55,657091.34,49096,300,1,2,3,1,4,1000000,6,13.13803974
4,1,224090.55,743048.28,522327,300,1,2,3,1,4,10000000,6,15.96300552
4,0.1,224090.55,657379.34,49096,308,1,2,3,1,4,1000000,6,13.53229809
4,10,224090.55,903070.15,1359445,308,1,2,3,1,4,100000000,6,36.5314285
4,100,224090.55,2498178.22,10000023,308,1,2,3,1,4,1000000000,6,127.1915186
4,1,224090.55,752230.28,522327,324,1,2,3,1,4,10000000,6,19.18093461
4,100,224090.55,2615366.22,10000023,324,1,2,3,1,4,1000000000,6,139.0626835
4,1,224090.55,758352.28,522327,340,1,2,3,1,4,10000000,6,15.86074854
4,10,224090.55,942896.15,1359445,348,1,2,3,1,4,100000000,6,41.00379231
4,100,224090.55,2791148.22,10000023,348,1,2,3,1,4,1000000000,6,137.3931067
4,0.1,224090.55,659105.34,49096,356,1,2,3,1,4,1000000,6,12.72893293
4,1,224090.55,764474.28,522327,356,1,2,3,1,4,10000000,6,15.7703914
4,10,224090.55,950862.15,1359445,356,1,2,3,1,4,100000000,6,40.6298215
4,100,224090.55,2849740.22,10000023,356,1,2,3,1,4,1000000000,6,139.4429615
4,100,224090.55,2908336.22,10000023,364,1,2,3,1,4,1000000000,6,150.321444
4,0.1,224090.55,659679.34,49096,372,1,2,3,1,4,1000000,6,13.01390355
4,10,224090.55,966792.15,1359445,372,1,2,3,1,4,100000000,6,33.07595541
4,100,224090.55,2966928.22,10000023,372,1,2,3,1,4,1000000000,6,142.1965441
4,1,224090.55,773654.28,522327,380,1,2,3,1,4,10000000,6,15.77028136
4,10,224090.55,982724.15,1359445,388,1,2,3,1,4,100000000,6,40.17161444
4,100,224090.55,3084118.22,10000023,388,1,2,3,1,4,1000000000,6,146.5251853
4,1,224090.55,779774.28,522327,396,1,2,3,1,4,10000000,6,15.92875441
4,10,224090.55,990690.15,1359445,396,1,2,3,1,4,100000000,6,40.79835406
4,100,224090.55,3142710.22,10000023,396,1,2,3,1,4,1000000000,6,157.1965775
4,100,224090.55,3201304.22,10000023,404,1,2,3,1,4,1000000000,6,152.4819653
4,0.1,224090.55,660831.34,49096,412,1,2,3,1,4,1000000,6,12.68546517
4,10,224090.55,998656.15,1359445,412,1,2,3,1,4,100000000,6,39.9647784
4,100,224090.55,3201304.22,10000023,412,1,2,3,1,4,1000000000,6,150.6046837
4,0.1,225555.55,663761.34,49096,420,1,2,3,1,4,1000000,6,13.19571129
4,1,225555.55,785766.28,522327,420,1,2,3,1,4,10000000,6,19.80486042
4,1,227020.55,788696.28,522327,428,1,2,3,1,4,10000000,6,19.85641476
4,100,227020.55,3207164.22,10000023,428,1,2,3,1,4,1000000000,6,155.2858586
4,1,228484.55,791624.28,522327,436,1,2,3,1,4,10000000,6,19.46880366
4,10,228484.55,1007444.15,1359445,436,1,2,3,1,4,100000000,6,39.77710842
4,0.1,229949.55,672549.34,49096,444,1,2,3,1,4,1000000,6,14.83403949
4,100,229949.55,3213022.22,10000023,444,1,2,3,1,4,1000000000,6,156.8906564
4,1,231414.55,797484.28,522327,452,1,2,3,1,4,10000000,6,16.66586538
4,0.1,231414.55,675575.34,49096,460,1,2,3,1,4,1000000,6,15.32213805
4,0.1,232879.55,678601.34,49096,468,1,2,3,1,4,1000000,6,14.28500803
4,0.1,234344.55,681627.34,49096,476,1,2,3,1,4,1000000,6,16.58214733
4,10,234344.55,1027128.15,1359445,476,1,2,3,1,4,100000000,6,45.08476633
4,100,234344.55,3280406.22,10000023,476,1,2,3,1,4,1000000000,6,168.5992953
4,0.1,235809.55,684653.34,49096,484,1,2,3,1,4,1000000,6,14.34808621
4,1,235809.55,810354.28,522327,484,1,2,3,1,4,10000000,6,18.07969309
4,100,235809.55,3302868.22,10000023,484,1,2,3,1,4,1000000000,6,170.6163465
4,0.1,237274.55,687679.34,49096,492,1,2,3,1,4,1000000,6,14.62949389
4,10,237274.55,1038298.15,1359445,492,1,2,3,1,4,100000000,6,44.84330151
4,100,237274.55,3325330.22,10000023,492,1,2,3,1,4,1000000000,6,172.8925306
4,10,237274.55,1043608.15,1359445,500,1,2,3,1,4,100000000,6,46.114284
4,1,238250.55,820338.28,522327,508,1,2,3,1,4,10000000,6,19.96948266
4,0.1,239227.55,692161.34,49096,516,1,2,3,1,4,1000000,6,14.98609159
4,10,239227.55,1058134.15,1359445,516,1,2,3,1,4,100000000,6,45.44837792
4,0.1,240203.55,694057.86,49096,524,1,2,3,1,4,1000000,6,15.00836408
4,100,240203.55,3437436.1,10000023,524,1,2,3,1,4,1000000000,6,184.4882617
5,10,236683.55,790653.29,1359445,51,1,2,4,1,5,100000000,6,14.53909803
5,0.1,246937.55,661980.82,49096,101,1,2,4,1,5,1000000,6,9.008666597
5,1,246937.55,720727.91,522327,101,1,2,4,1,5,10000000,6,12.5854554
5,10,246937.55,824649.37,1359445,101,1,2,4,1,5,100000000,6,21.33704363
5,0.1,253773.55,676900.82,49096,152,1,2,4,1,5,1000000,6,9.424539946
5,100,253773.55,2139874.33,10000023,152,1,2,4,1,5,1000000000,6,75.88560184
5,0.1,260609.55,692394.82,49096,203,1,2,4,1,5,1000000,6,8.950765155
5,1,260609.55,780717.91,522327,203,1,2,4,1,5,10000000,6,12.55059926
5,10,260609.55,936959.37,1359445,203,1,2,4,1,5,100000000,6,24.47837295
5,100,260609.55,2524640.33,10000023,203,1,2,4,1,5,1000000000,6,77.81837429
5,10,262073.55,944985.29,1359445,210,1,2,4,1,5,100000000,6,20.77560938
5,100,262073.55,2565068.42,10000023,210,1,2,4,1,5,1000000000,6,84.04158079
5,0.1,263538.55,698436.93,49096,217,1,2,4,1,5,1000000,6,9.563047087
5,1,263538.55,788534.64,522327,217,1,2,4,1,5,10000000,6,12.4175039
5,100,263538.55,2567998.42,10000023,217,1,2,4,1,5,1000000000,6,91.11330641
5,0.1,265003.55,701366.93,49096,231,1,2,4,1,5,1000000,6,10.55774235
5,10,265003.55,950845.29,1359445,231,1,2,4,1,5,100000000,6,22.19879989
5,100,265003.55,2570928.42,10000023,231,1,2,4,1,5,1000000000,6,96.919878
5,1,266468.55,794394.64,522327,238,1,2,4,1,5,10000000,6,13.35501865
5,100,266468.55,2573858.42,10000023,238,1,2,4,1,5,1000000000,6,99.05847447
5,0.1,267933.55,707507.04,49096,245,1,2,4,1,5,1000000,6,11.67676437
5,1,267933.55,800305.36,522327,245,1,2,4,1,5,10000000,6,15.05130818
5,0.1,267933.55,707603.04,49096,252,1,2,4,1,5,1000000,6,13.51900011
5,10,267933.55,967113.21,1359445,252,1,2,4,1,5,100000000,6,30.01409602
5,100,267933.55,2653352.5,10000023,252,1,2,4,1,5,1000000000,6,94.64991393
5,1,269397.55,805273.36,522327,259,1,2,4,1,5,10000000,6,17.88036876
5,100,270862.55,2698272.5,10000023,266,1,2,4,1,5,1000000000,6,110.3851003
5,0.1,271838.55,716040.52,49096,273,1,2,4,1,5,1000000,6,15.17526708
5,1,271838.55,815827,522327,273,1,2,4,1,5,10000000,6,19.6341514
5,10,271838.55,992342.44,1359445,273,1,2,4,1,5,100000000,6,28.94769759
5,100,271838.55,2789288.62,10000023,273,1,2,4,1,5,1000000000,6,111.8491156
5,0.1,272815.55,718186.52,49096,280,1,2,4,1,5,1000000,6,13.43629973
5,1,272815.55,819821,522327,280,1,2,4,1,5,10000000,6,18.079867
5,0.1,272815.55,718378.52,49096,287,1,2,4,1,5,1000000,6,15.72125807
5,1,272815.55,821861,522327,287,1,2,4,1,5,10000000,6,19.78643385
5,1,273791.55,828464.63,522327,294,1,2,4,1,5,10000000,6,19.20015389
5,10,273791.55,1018975.66,1359445,294,1,2,4,1,5,100000000,6,33.86057829
5,100,273791.55,2960382.73,10000023,294,1,2,4,1,5,1000000000,6,124.935487
5,0.1,274768.55,723010,49096,301,1,2,4,1,5,1000000,6,14.2327169
5,1,274768.55,833478.63,522327,301,1,2,4,1,5,10000000,6,20.62369353
5,10,274768.55,1028895.66,1359445,301,1,2,4,1,5,100000000,6,39.50949447
5,100,274768.55,3020928.73,10000023,301,1,2,4,1,5,1000000000,6,129.8447043
5,0.1,274768.55,723394,49096,309,1,2,4,1,5,1000000,6,14.32589488
5,1,274768.55,837560.63,522327,309,1,2,4,1,5,10000000,6,21.57620255
5,1,274768.55,841640.63,522327,317,1,2,4,1,5,10000000,6,21.17763175
5,10,274768.55,1050135.66,1359445,317,1,2,4,1,5,100000000,6,38.29114358
5,0.1,274768.55,723970,49096,325,1,2,4,1,5,1000000,6,14.44145398
5,1,274768.55,843680.63,522327,325,1,2,4,1,5,10000000,6,20.80372486
5,100,274768.55,3216242.73,10000023,325,1,2,4,1,5,1000000000,6,145.8387186
5,1,274768.55,845720.63,522327,333,1,2,4,1,5,10000000,6,21.24278302
5,10,274768.55,1060757.66,1359445,333,1,2,4,1,5,100000000,6,41.75488748
5,100,274768.55,3255302.73,10000023,333,1,2,4,1,5,1000000000,6,134.3063021
5,1,274768.55,847762.63,522327,341,1,2,4,1,5,10000000,6,17.66240525
5,10,274768.55,1066065.66,1359445,341,1,2,4,1,5,100000000,6,39.66395062
5,0.1,274768.55,724354,49096,349,1,2,4,1,5,1000000,6,15.09023529
5,1,274768.55,847762.63,522327,349,1,2,4,1,5,10000000,6,22.2189333
5,10,274768.55,1066065.66,1359445,349,1,2,4,1,5,100000000,6,33.7150974
5,100,274768.55,3294366.73,10000023,349,1,2,4,1,5,1000000000,6,140.876952
5,0.1,274768.55,724734,49096,357,1,2,4,1,5,1000000,6,14.62908344
5,10,274768.55,1076687.66,1359445,357,1,2,4,1,5,100000000,6,41.10281643
5,10,274768.55,1087307.66,1359445,365,1,2,4,1,5,100000000,6,42.58778376
5,10,274768.55,1097927.66,1359445,373,1,2,4,1,5,100000000,6,33.95184126
5,0.1,274768.55,725886,49096,381,1,2,4,1,5,1000000,6,15.46742047
5,1,274768.55,864084.63,522327,381,1,2,4,1,5,10000000,6,20.5377197
5,10,274768.55,1108549.66,1359445,381,1,2,4,1,5,100000000,6,38.28780472
5,100,274768.55,3606868.73,10000023,381,1,2,4,1,5,1000000000,6,149.9523616
5,100,274768.55,3684992.73,10000023,389,1,2,4,1,5,1000000000,6,154.6054116
5,10,274768.55,1129789.66,1359445,397,1,2,4,1,5,100000000,6,44.31728208
5,100,274768.55,3763118.73,10000023,397,1,2,4,1,5,1000000000,6,159.3204192
5,0.1,274768.55,727038,49096,405,1,2,4,1,5,1000000,6,14.56189222
5,10,274768.55,1140411.66,1359445,405,1,2,4,1,5,100000000,6,45.98006275
5,0.1,274768.55,727422,49096,413,1,2,4,1,5,1000000,6,15.71892195
5,0.1,274768.55,727806,49096,421,1,2,4,1,5,1000000,6,14.88833782
5,10,274768.55,1161651.66,1359445,421,1,2,4,1,5,100000000,6,44.24923171
5,0.1,274768.55,728186,49096,429,1,2,4,1,5,1000000,6,14.43534118
5,100,274768.55,4153742.73,10000023,437,1,2,4,1,5,1000000000,6,169.3976525
5,10,274768.55,1193513.66,1359445,445,1,2,4,1,5,100000000,6,43.8117847
5,1,274768.55,900810.63,522327,453,1,2,4,1,5,10000000,6,20.85453593
5,0.1,274768.55,729722,49096,461,1,2,4,1,5,1000000,6,16.35558116
5,10,274768.55,1214755.66,1359445,461,1,2,4,1,5,100000000,6,40.6542375
5,1,274768.55,908972.63,522327,469,1,2,4,1,5,10000000,6,21.90599311
5,100,274768.55,4466246.74,10000023,469,1,2,4,1,5,1000000000,6,183.234336
5,10,274768.55,1225375.66,1359445,477,1,2,4,1,5,100000000,6,49.95838726
5,100,274768.55,4466246.74,10000023,477,1,2,4,1,5,1000000000,6,187.0139543
5,10,276233.55,1228305.66,1359445,485,1,2,4,1,5,100000000,6,45.36357667
5,100,276233.55,4469176.74,10000023,485,1,2,4,1,5,1000000000,6,198.191579
5,0.1,277698.55,735966,49096,493,1,2,4,1,5,1000000,6,15.25156694
5,1,279162.55,917760.63,522327,501,1,2,4,1,5,10000000,6,22.46236797
5,0.1,282092.55,744754,49096,517,1,2,4,1,5,1000000,6,17.98006811
5,10,282092.55,1240023.66,1359445,517,1,2,4,1,5,100000000,6,45.17101806
5,100,282092.55,4480894.74,10000023,517,1,2,4,1,5,1000000000,6,194.8770196
5,0.1,282092.55,744850,49096,525,1,2,4,1,5,1000000,6,15.84332753
5,1,282092.55,924640.63,522327,525,1,2,4,1,5,10000000,6,25.94054025
5,10,282092.55,1242679.66,1359445,525,1,2,4,1,5,100000000,6,50.02871577
5,0.1,283557.55,747876,49096,533,1,2,4,1,5,1000000,6,16.67182248
5,10,285022.55,1253849.66,1359445,541,1,2,4,1,5,100000000,6,47.68914361
5,100,285022.55,4545346.74,10000023,541,1,2,4,1,5,1000000000,6,197.6530034
5,10,286487.55,1259435.66,1359445,549,1,2,4,1,5,100000000,6,50.25998329
5,10,287952.55,1265019.66,1359445,557,1,2,4,1,5,100000000,6,53.89255724
5,1,287952.55,942480.63,522327,565,1,2,4,1,5,10000000,6,21.1519326
5,10,287952.55,1270331.66,1359445,565,1,2,4,1,5,100000000,6,47.97342848
5,10,288928.55,1277591.66,1359445,573,1,2,4,1,5,100000000,6,54.07673099
5,0.1,289905.55,761434,49096,581,1,2,4,1,5,1000000,6,17.48052731
5,1,289905.55,950468.63,522327,581,1,2,4,1,5,10000000,6,23.67873911
5,10,289905.55,1284857.66,1359445,581,1,2,4,1,5,100000000,6,47.0400503
5,0.1,290881.55,763332.52,49096,589,1,2,4,1,5,1000000,6,19.53380782
5,1,290881.55,951849,522327,589,1,2,4,1,5,10000000,6,22.1800398
5,1,290881.55,954909,522327,597,1,2,4,1,5,10000000,6,21.27843057
5,0.1,291857.55,765860.52,49096,605,1,2,4,1,5,1000000,6,17.35781264
5,0.1,292834.55,768102.52,49096,613,1,2,4,1,5,1000000,6,17.31825369
5,10,292834.55,1313122.44,1359445,613,1,2,4,1,5,100000000,6,56.87795195
6,0.1,256301.55,664184.11,49096,51,1,2,5,1,6,1000000,6,7.906493174
6,100,266555.55,2225120.73,10000023,101,1,2,5,1,6,1000000000,6,85.42953954
6,1,273391.55,786538.63,522327,152,1,2,5,1,6,10000000,6,10.93609962
6,10,273391.55,939441.66,1359445,152,1,2,5,1,6,100000000,6,20.37405023
6,100,273391.55,2492698.73,10000023,152,1,2,5,1,6,1000000000,6,86.21823654
6,10,280227.55,1003563.66,1359445,203,1,2,5,1,6,100000000,6,24.21874145
6,0.1,283645.55,724922,49096,253,1,2,5,1,6,1000000,6,11.7976113
6,1,283645.55,852954.63,522327,253,1,2,5,1,6,10000000,6,13.05629516
6,10,283645.55,1079433.66,1359445,253,1,2,5,1,6,100000000,6,24.37785009
6,0.1,285109.55,728034.11,49096,260,1,2,5,1,6,1000000,6,10.67758152
6,10,285109.55,1087459.58,1359445,260,1,2,5,1,6,100000000,6,24.48528877
6,100,285109.55,3432544.82,10000023,260,1,2,5,1,6,1000000000,6,96.69526258
6,0.1,286574.55,730964.11,49096,267,1,2,5,1,6,1000000,6,10.45293779
6,1,286574.55,860771.36,522327,267,1,2,5,1,6,10000000,6,15.6460398
6,0.1,286574.55,730964.11,49096,274,1,2,5,1,6,1000000,6,12.88493676
6,10,286574.55,1090389.58,1359445,274,1,2,5,1,6,100000000,6,27.75673076
6,100,286574.55,3435474.82,10000023,274,1,2,5,1,6,1000000000,6,107.2254815
6,1,288039.55,863701.36,522327,281,1,2,5,1,6,10000000,6,14.72912119
6,10,288039.55,1093319.58,1359445,281,1,2,5,1,6,100000000,6,27.20763303
6,100,288039.55,3438404.82,10000023,281,1,2,5,1,6,1000000000,6,106.9219207
6,0.1,289504.55,736824.11,49096,288,1,2,5,1,6,1000000,6,11.65125325
6,1,289504.55,866631.36,522327,288,1,2,5,1,6,10000000,6,15.07184385
6,10,289504.55,1096249.58,1359445,288,1,2,5,1,6,100000000,6,31.46994376
6,100,289504.55,3441334.82,10000023,288,1,2,5,1,6,1000000000,6,112.178648
6,0.1,290969.55,740034.22,49096,295,1,2,5,1,6,1000000,6,12.11200185
6,1,290969.55,872540.09,522327,295,1,2,5,1,6,10000000,6,19.42947348
6,100,290969.55,3501296.91,10000023,295,1,2,5,1,6,1000000000,6,118.7212177
6,0.1,290969.55,740034.22,49096,302,1,2,5,1,6,1000000,6,13.78779957
6,100,290969.55,3501296.91,10000023,302,1,2,5,1,6,1000000000,6,121.3814058
6,0.1,292433.55,743058.22,49096,309,1,2,5,1,6,1000000,6,13.14709784
6,100,292433.55,3523754.91,10000023,309,1,2,5,1,6,1000000000,6,124.0007606
6,0.1,293898.55,746084.22,49096,316,1,2,5,1,6,1000000,6,13.44639706
6,10,293898.55,1118101.5,1359445,316,1,2,5,1,6,100000000,6,37.66551417
6,100,293898.55,3546216.91,10000023,316,1,2,5,1,6,1000000000,6,128.9575993
6,0.1,294874.55,748473.7,49096,323,1,2,5,1,6,1000000,6,13.60892355
6,1,294874.55,887041.72,522327,323,1,2,5,1,6,10000000,6,19.44830393
6,100,294874.55,3637233.02,10000023,323,1,2,5,1,6,1000000000,6,136.2123116
6,1,295851.55,891035.72,522327,330,1,2,5,1,6,10000000,6,16.9278071
6,10,295851.55,1139426.72,1359445,330,1,2,5,1,6,100000000,6,40.34697536
6,100,295851.55,3678247.02,10000023,330,1,2,5,1,6,1000000000,6,133.1584246
6,1,295851.55,893077.72,522327,337,1,2,5,1,6,10000000,6,17.80141674
6,0.1,296827.55,753295.18,49096,344,1,2,5,1,6,1000000,6,16.62362256
6,1,296827.55,900701.36,522327,344,1,2,5,1,6,10000000,6,22.68838599
6,10,296827.55,1161449.95,1359445,344,1,2,5,1,6,100000000,6,33.22214072
6,1,297804.55,905715.36,522327,351,1,2,5,1,6,10000000,6,21.91923737
6,1,298292.55,912362.99,522327,358,1,2,5,1,6,10000000,6,20.80184599
6,100,298292.55,3997973.25,10000023,358,1,2,5,1,6,1000000000,6,148.5789998
6,100,298292.55,4017505.25,10000023,363,1,2,5,1,6,1000000000,6,156.1778551
6,1,298292.55,918482.99,522327,371,1,2,5,1,6,10000000,6,19.75548517
6,100,298292.55,4115159.25,10000023,371,1,2,5,1,6,1000000000,6,156.462194
6,10,298292.55,1213657.18,1359445,379,1,2,5,1,6,100000000,6,44.28840834
6,1,298292.55,925624.99,522327,387,1,2,5,1,6,10000000,6,22.26947494
6,10,298292.55,1221625.18,1359445,387,1,2,5,1,6,100000000,6,40.14168687
6,100,298292.55,4251881.25,10000023,387,1,2,5,1,6,1000000000,6,162.3756999
6,0.1,298292.55,758486.66,49096,395,1,2,5,1,6,1000000,6,14.98062036
6,0.1,298292.55,758582.66,49096,403,1,2,5,1,6,1000000,6,15.32188173
6,1,298292.55,928684.99,522327,403,1,2,5,1,6,10000000,6,20.06895197
6,10,298292.55,1229589.18,1359445,411,1,2,5,1,6,100000000,6,45.43188543
6,0.1,298292.55,759062.66,49096,419,1,2,5,1,6,1000000,6,15.88799202
6,10,298292.55,1242867.18,1359445,419,1,2,5,1,6,100000000,6,45.76450223
6,100,298292.55,4505787.25,10000023,427,1,2,5,1,6,1000000000,6,172.3879448
6,0.1,298292.55,760498.66,49096,443,1,2,5,1,6,1000000,6,15.04620541
6,1,298292.55,949090.99,522327,443,1,2,5,1,6,10000000,6,21.06404309
6,10,298292.55,1282693.17,1359445,443,1,2,5,1,6,100000000,6,46.84126298
6,0.1,298292.55,760978.66,49096,451,1,2,5,1,6,1000000,6,16.20934887
6,1,298292.55,954190.99,522327,451,1,2,5,1,6,10000000,6,22.46422544
6,10,298292.55,1295969.17,1359445,451,1,2,5,1,6,100000000,6,40.97089564
6,0.1,298292.55,761458.66,49096,459,1,2,5,1,6,1000000,6,17.01871835
6,10,298292.55,1322519.17,1359445,467,1,2,5,1,6,100000000,6,42.52302351
6,1,298292.55,969492.99,522327,475,1,2,5,1,6,10000000,6,23.02111018
6,0.1,298292.55,762898.66,49096,483,1,2,5,1,6,1000000,6,16.11212094
6,1,298292.55,974592.99,522327,483,1,2,5,1,6,10000000,6,19.07123458
6,10,298292.55,1349073.18,1359445,483,1,2,5,1,6,100000000,6,52.68815184
6,100,298292.55,5189381.25,10000023,483,1,2,5,1,6,1000000000,6,203.7961289
6,0.1,298292.55,763376.66,49096,491,1,2,5,1,6,1000000,6,15.09062459
6,1,298292.55,979692.99,522327,491,1,2,5,1,6,10000000,6,23.94748974
6,10,298292.55,1362349.17,1359445,491,1,2,5,1,6,100000000,6,55.76453475
6,100,298292.55,5287037.25,10000023,491,1,2,5,1,6,1000000000,6,205.3705924
6,0.1,298292.55,763854.66,49096,499,1,2,5,1,6,1000000,6,16.68899672
6,1,298292.55,984794.99,522327,499,1,2,5,1,6,10000000,6,20.89113519
6,10,298292.55,1375625.17,1359445,499,1,2,5,1,6,100000000,6,55.33506438
6,100,298292.55,5384695.25,10000023,499,1,2,5,1,6,1000000000,6,209.2133918
6,1,298292.55,989894.99,522327,507,1,2,5,1,6,10000000,6,22.66805304
